WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,PWD_POPULATION,PWD_DENSITY,PWD_AREA_KM2,PWD_G,PWD_D10
2024-08-17,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,2,0,1584.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-08-24,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,2,0,10897.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-08-31,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,793.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-09-14,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,10897.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-09-28,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,10897.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-11-23,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,652.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2025-02-01,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,8083.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-02-22,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11062.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-03-22,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,3693.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-04-12,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11062.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-04-26,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,2,0,1288.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-06-14,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-09-06,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,632.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-09-27,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11062.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-10-04,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,2,0,16883.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-10-11,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,3.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-11-01,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11062.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-11-15,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,484.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-11-22,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,6368.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-11-29,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11062.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2026-01-24,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,398.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-02-14,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,8223.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-03-07,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,573.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-03-14,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11221.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-04-25,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11221.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-05-09,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11221.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-06-06,Eastern Africa,Kenya,Baringo,Protests,Peaceful protest,1,0,11221.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2020-08-22,Eastern Africa,Kenya,Baringo,Protests,Protest with intervention,1,0,10262.0,Demonstrations,1535,0.7197,36.0185,2020,772211.0,72.0,10718.1,135.5,13704.2
2021-02-20,Eastern Africa,Kenya,Baringo,Protests,Protest with intervention,1,0,10420.0,Demonstrations,1535,0.7197,36.0185,2021,789199.642,73.584,10953.898200000001,138.481,14005.692400000002
2024-02-10,Eastern Africa,Kenya,Baringo,Protests,Protest with intervention,2,0,19551.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2026-01-03,Eastern Africa,Kenya,Baringo,Protests,Protest with intervention,1,0,8943.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2003-02-15,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,,Political violence,1535,0.7197,36.0185,2003,464902.6,43.400000000000006,10718.1,85.74000000000001,7319.64
2003-07-26,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,,Political violence,1535,0.7197,36.0185,2003,464902.6,43.400000000000006,10718.1,85.74000000000001,7319.64
2003-11-15,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,,Political violence,1535,0.7197,36.0185,2003,464902.6,43.400000000000006,10718.1,85.74000000000001,7319.64
2014-09-13,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,,Political violence,1535,0.7197,36.0185,2014,659818.8,61.54,10718.1,122.44,11396.900000000001
2016-10-29,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,365.0,Political violence,1535,0.7197,36.0185,2016,697403.0,65.03999999999999,10718.1,126.7,11855.400000000001
2017-06-03,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,16619.0,Political violence,1535,0.7197,36.0185,2017,716105.0,66.78,10718.1,128.9,12317.6
2017-06-24,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,18766.0,Political violence,1535,0.7197,36.0185,2017,716105.0,66.78,10718.1,128.9,12317.6
2018-06-09,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,15035.0,Political violence,1535,0.7197,36.0185,2018,734807.0,68.52,10718.1,131.1,12779.800000000001
2021-01-23,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,20160.0,Political violence,1535,0.7197,36.0185,2021,789199.642,73.584,10953.898200000001,138.481,14005.692400000002
2022-10-29,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,20494.0,Political violence,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2022-12-10,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,1285.0,Political violence,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2023-01-28,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,1996.0,Political violence,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-03-25,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,1706.0,Political violence,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-08-12,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,16537.0,Political violence,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-08-19,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,18637.0,Political violence,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2024-03-23,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,1636.0,Political violence,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-03-30,Eastern Africa,Kenya,Baringo,Riots,Mob violence,2,0,21680.0,Political violence,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-06-01,Eastern Africa,Kenya,Baringo,Riots,Mob violence,2,2,5188.0,Political violence,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-07-13,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,19763.0,Political violence,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-09-21,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,18990.0,Political violence,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2025-02-08,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,1075.0,Political violence,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-03-08,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,17172.0,Political violence,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-04-26,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,1,7628.0,Political violence,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2026-02-14,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,2540.0,Political violence,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-06-20,Eastern Africa,Kenya,Baringo,Riots,Mob violence,1,0,78.0,Political violence,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2014-02-08,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,,Demonstrations,1535,0.7197,36.0185,2014,659818.8,61.54,10718.1,122.44,11396.900000000001
2017-05-13,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,114.0,Demonstrations,1535,0.7197,36.0185,2017,716105.0,66.78,10718.1,128.9,12317.6
2017-07-08,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,18766.0,Demonstrations,1535,0.7197,36.0185,2017,716105.0,66.78,10718.1,128.9,12317.6
2019-04-27,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,1340.0,Demonstrations,1535,0.7197,36.0185,2019,753509.0,70.26,10718.1,133.3,13242.0
2020-03-07,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,19813.0,Demonstrations,1535,0.7197,36.0185,2020,772211.0,72.0,10718.1,135.5,13704.2
2021-10-30,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,20160.0,Demonstrations,1535,0.7197,36.0185,2021,789199.642,73.584,10953.898200000001,138.481,14005.692400000002
2021-11-20,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,17958.0,Demonstrations,1535,0.7197,36.0185,2021,789199.642,73.584,10953.898200000001,138.481,14005.692400000002
2022-02-05,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,2,0,17234.0,Demonstrations,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2022-10-01,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,2162.0,Demonstrations,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2022-10-22,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,1962.0,Demonstrations,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2023-06-03,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,5606.0,Demonstrations,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-10-07,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,16537.0,Demonstrations,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2024-03-23,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,2033.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-03-30,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,21219.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-05-11,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,2233.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-07-13,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,2,0,19800.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-09-14,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,18990.0,Demonstrations,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2025-02-08,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,1075.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-04-19,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,1521.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2025-10-04,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,17924.0,Demonstrations,1535,0.7197,36.0185,2025,860974.8447222714,80.2762312632215,11950.120476421313,151.07540744675714,15279.46567329778
2026-01-17,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,412.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2026-01-31,Eastern Africa,Kenya,Baringo,Riots,Violent demonstration,1,0,503.0,Demonstrations,1535,0.7197,36.0185,2026,879916.2913061614,82.0423083510124,12213.023126902583,154.39906641058582,15615.613918110334
2023-01-07,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-02-18,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-05-20,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-11-11,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2024-04-20,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2024-11-02,Eastern Africa,Kenya,Baringo,Strategic developments,Agreement,1,0,,Strategic developments,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2022-10-08,Eastern Africa,Kenya,Baringo,Strategic developments,Arrests,1,0,,Strategic developments,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2023-02-18,Eastern Africa,Kenya,Baringo,Strategic developments,Arrests,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-11-11,Eastern Africa,Kenya,Baringo,Strategic developments,Arrests,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2024-04-13,Eastern Africa,Kenya,Baringo,Strategic developments,Arrests,1,0,,Strategic developments,1535,0.7197,36.0185,2024,842441.1396499721,78.548171490432,11692.877178494435,147.823294957688,14950.553496377477
2009-09-12,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2009,566441.8,52.84,10718.1,110.42,10910.800000000001
2017-02-18,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,1,0,,Strategic developments,1535,0.7197,36.0185,2017,716105.0,66.78,10718.1,128.9,12317.6
2022-06-04,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2022-07-02,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2022-12-31,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,1,0,,Strategic developments,1535,0.7197,36.0185,2022,806562.034124,75.202848,11194.8839604,141.527582,14313.8176328
2023-01-14,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-01-28,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,1,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-02-11,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-03-11,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-04-08,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
2023-05-13,Eastern Africa,Kenya,Baringo,Strategic developments,Change to group/activity,2,0,,Strategic developments,1535,0.7197,36.0185,2023,824306.398874728,76.857310656,11441.1714075288,144.641188804,14628.7216207216
